,num-cells,cluster-size,max-divisions,num-matrix-diff,cycles-diff-matrix,num-diff-ind,cycles-diff-ind,undiff-num-inhibition,Num Cysts,Num Differentiated,Num Pluripotent,Num Differentiated Cysts,Num Pluripotent Cysts,Num Asymmetric Cysts
237,94.0,2.0,2.0,1.0,5.0,5.0,2.0,4.0,2,239.0,91.0,0,0,0
238,94.0,2.0,1.0,5.0,5.0,5.0,2.0,4.0,6,0.0,206.0,0,6,0
239,94.0,2.0,1.0,1.0,6.0,5.0,2.0,4.0,6,164.0,42.0,0,0,0
240,94.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,6,206.0,0.0,6,0,0
241,94.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,6,166.0,40.0,0,0,0
242,94.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,6,166.0,40.0,0,0,0
243,94.0,1.0,2.0,5.0,6.0,2.0,4.0,5.0,27,0.0,353.0,0,27,0
244,47.0,2.0,2.0,5.0,6.0,2.0,4.0,5.0,3,0.0,205.0,0,3,0
245,47.0,1.0,1.0,5.0,6.0,2.0,4.0,5.0,8,25.0,58.0,0,8,0
246,47.0,1.0,2.0,1.0,6.0,2.0,4.0,5.0,15,171.0,0.0,15,0,0
247,47.0,1.0,2.0,5.0,5.0,2.0,4.0,5.0,15,0.0,171.0,0,15,0
248,47.0,1.0,2.0,5.0,6.0,5.0,4.0,5.0,15,0.0,171.0,0,15,0
249,47.0,1.0,2.0,5.0,6.0,2.0,2.0,5.0,15,0.0,171.0,0,15,0
250,47.0,1.0,2.0,5.0,6.0,2.0,4.0,4.0,15,0.0,171.0,0,15,0
251,47.0,1.0,2.0,5.0,6.0,2.0,4.0,5.0,15,0.0,171.0,0,15,0
252,72.0,1.0,2.0,5.0,3.0,4.0,8.0,6.0,25,4.0,290.0,0,24,1
253,24.0,1.0,2.0,5.0,3.0,4.0,8.0,6.0,11,0.0,103.0,0,11,0
254,72.0,1.0,2.0,5.0,3.0,4.0,8.0,6.0,25,4.0,290.0,0,24,1
255,72.0,1.0,2.0,5.0,3.0,4.0,8.0,6.0,25,4.0,290.0,0,24,1
256,72.0,1.0,2.0,4.0,3.0,4.0,8.0,6.0,22,103.0,191.0,5,6,6
257,72.0,1.0,2.0,5.0,4.0,4.0,8.0,6.0,25,0.0,294.0,0,25,0
258,72.0,1.0,2.0,5.0,3.0,5.0,8.0,6.0,25,4.0,290.0,0,24,1
259,72.0,1.0,2.0,5.0,3.0,4.0,1.0,6.0,25,4.0,290.0,0,24,1
260,72.0,1.0,2.0,5.0,3.0,4.0,8.0,1.0,25,4.0,290.0,0,24,1
261,72.0,1.0,2.0,4.0,4.0,5.0,1.0,1.0,21,9.0,285.0,0,20,0
262,24.0,1.0,2.0,4.0,4.0,5.0,1.0,1.0,9,5.0,98.0,0,8,1
263,24.0,1.0,2.0,4.0,4.0,5.0,1.0,1.0,9,5.0,98.0,0,8,1
264,24.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,11,0.0,103.0,0,11,0
265,24.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,11,55.0,48.0,5,2,2
266,24.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,9,5.0,98.0,0,8,1
267,24.0,1.0,2.0,4.0,4.0,5.0,8.0,1.0,9,5.0,98.0,0,8,1
268,24.0,1.0,2.0,4.0,4.0,5.0,1.0,6.0,9,5.0,98.0,0,8,1
269,24.0,1.0,2.0,4.0,4.0,5.0,1.0,1.0,9,5.0,98.0,0,8,1
270,27.0,2.0,1.0,3.0,8.0,2.0,4.0,3.0,,18.0,62.0,,,
271,69.0,2.0,1.0,3.0,8.0,2.0,4.0,3.0,4,37.0,91.0,0,0,0
272,27.0,2.0,1.0,3.0,8.0,2.0,4.0,3.0,,18.0,62.0,,,
273,27.0,2.0,1.0,3.0,8.0,2.0,4.0,3.0,,18.0,62.0,,,
274,27.0,2.0,1.0,1.0,8.0,2.0,4.0,3.0,3,80.0,0.0,3,0,0
